customer_id,customer_name,customer_type,locality,city,state,industry,acquisition_date,preferred_categories,average_order_value,purchase_frequency_per_month,payment_preference,credit_limit,agreed_credit_days,payment_reliability,payer_class,return_probability,discount_sensitivity,churn_probability,is_interstate
CUS000630,Suresh Mukherjee,retail,Indore,Indore,Madhya Pradesh,N/A (individual),2023-02-13,cables,1581.83,0.191,credit_card,0.0,0,0.2,normal,0.0223,0.242,0.2643,True
CUS000631,Saanvi Chauhan,retail,Nashik,Nashik,Maharashtra,N/A (individual),2026-03-27,webcams|tablets|speakers,2227.6,0.762,credit_card,0.0,0,0.2822,normal,0.1501,0.618,0.1393,False
CUS000632,Anika Fernandes,retail,Pune,Pune,Maharashtra,N/A (individual),2026-05-15,feature_phones|smartphones,1398.53,0.12,UPI,0.0,0,0.518,normal,0.0969,0.343,0.0729,False
CUS000633,Amit Nair,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2025-11-08,monitors|mice,1409.97,0.298,UPI,0.0,0,0.6543,normal,0.0424,0.063,0.1228,False
CUS000634,Kabir Vora,retail,Pune,Pune,Maharashtra,N/A (individual),2023-01-29,printers|feature_phones|laptops|speakers,1510.88,0.239,credit_card,0.0,0,0.9228,excellent,0.0246,0.27,0.1869,False
CUS000635,Yash Chopra,retail,Thane West,Mumbai,Maharashtra,N/A (individual),2023-11-03,smartphones,1508.64,0.493,cash,0.0,0,0.3955,normal,0.25,0.371,0.0763,False
CUS000636,Nikhil Malhotra,retail,Malad,Mumbai,Maharashtra,N/A (individual),2025-10-12,mice|accessories,2818.12,0.949,debit_card,0.0,0,0.4425,normal,0.0715,0.437,0.2124,False
CUS000637,Riya Trivedi,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2025-09-03,keyboards|mice|tablets|speakers,2984.77,0.95,UPI,0.0,0,0.2849,normal,0.1141,0.526,0.0367,False
CUS000638,Pankaj Tiwari,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2025-12-30,cables|webcams|headphones,1422.43,0.313,credit_card,0.0,0,0.9,normal,0.0873,0.927,0.0936,True
CUS000639,Elite Systems,small_business,Ahmedabad,Ahmedabad,Gujarat,Healthcare,2026-01-03,feature_phones|power_banks,8158.44,1.027,bank_transfer,20000.0,0,0.1279,late,0.0747,0.464,0.269,True
CUS000640,Om Rao,retail,Bandra East,Mumbai,Maharashtra,N/A (individual),2025-08-04,chargers|smartwatches|routers|keyboards,2295.85,0.054,cash,0.0,0,0.1764,late,0.083,0.447,0.2218,False
CUS000641,Neha Malhotra,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2025-03-31,smartphones|tablets|webcams,1470.65,0.412,debit_card,0.0,0,0.5991,normal,0.0673,0.113,0.1705,False
CUS000642,Nisha D'Souza,retail,Delhi,Delhi,Delhi,N/A (individual),2026-06-03,speakers|monitors,737.99,0.055,UPI,0.0,0,0.5834,normal,0.0467,0.275,0.1626,True
CUS000643,Saanvi Chopra,retail,Powai,Mumbai,Maharashtra,N/A (individual),2023-09-20,feature_phones|speakers|earbuds,2086.51,0.227,cash,0.0,0,0.5126,normal,0.1925,0.204,0.0798,False
CUS000644,New India Impex,small_business,Nashik,Nashik,Maharashtra,Manufacturing,2023-11-06,chargers,16020.71,1.715,bank_transfer,20000.0,45,0.3043,normal,0.2434,0.243,0.146,False
CUS000645,Vinod Khanna,retail,Nagpur,Nagpur,Maharashtra,N/A (individual),2024-03-17,accessories,1656.11,0.266,UPI,0.0,0,0.5887,normal,0.25,0.652,0.1984,False
CUS000646,Varun Mishra,retail,Pune,Pune,Maharashtra,N/A (individual),2023-08-29,webcams|feature_phones|ups_devices,1076.87,0.246,credit_card,0.0,0,0.8578,normal,0.0977,0.224,0.1023,False
CUS000647,Shree Infotech,small_business,Santacruz,Mumbai,Maharashtra,Healthcare,2025-07-20,feature_phones|printers|storage_devices|keyboards,11579.96,0.585,UPI,23000.0,15,0.6495,normal,0.1713,0.263,0.0991,False
CUS000648,Ayesha D'Souza,retail,Khar,Mumbai,Maharashtra,N/A (individual),2023-09-12,mice,1228.35,1.309,credit_card,0.0,0,0.6593,normal,0.1945,0.435,0.08,False
CUS000649,Anil Fernandes,retail,Nashik,Nashik,Maharashtra,N/A (individual),2025-10-02,routers|earbuds|televisions,4868.1,0.431,debit_card,0.0,0,0.2957,normal,0.112,0.375,0.1343,False
CUS000650,Amit Mukherjee,retail,Andheri East,Mumbai,Maharashtra,N/A (individual),2023-04-07,accessories|speakers|mice,3781.51,0.095,credit_card,0.0,0,0.3386,late,0.119,0.206,0.1675,False
CUS000651,City Mobile Point,small_business,Kurla,Mumbai,Maharashtra,Healthcare,2023-07-31,smartwatches|monitors|mice|headphones,12465.48,0.303,UPI,101000.0,15,0.7142,normal,0.0532,0.823,0.1918,False
CUS000652,Sanjay Reddy,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2022-09-03,smartphones|headphones,818.87,0.79,UPI,0.0,0,0.134,late,0.0563,0.528,0.0982,False
CUS000653,Vikram Banerjee,retail,Malad,Mumbai,Maharashtra,N/A (individual),2024-06-07,cables,1035.7,0.414,UPI,0.0,0,0.4323,normal,0.1475,0.671,0.0868,False
CUS000654,Ishaan Pereira,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2025-08-02,monitors|accessories|keyboards,1673.46,0.814,UPI,0.0,0,0.6656,normal,0.2144,0.238,0.0703,False
CUS000655,Aarav Trivedi,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2023-02-01,webcams|earbuds|headphones,2119.78,0.778,UPI,0.0,0,0.7731,excellent,0.25,0.274,0.2277,False
CUS000656,Riya Desai,retail,Malad,Mumbai,Maharashtra,N/A (individual),2025-01-06,monitors,3844.23,1.893,UPI,0.0,0,0.55,late,0.1564,0.136,0.2014,False
CUS000657,Rajesh Pereira,retail,Indore,Indore,Madhya Pradesh,N/A (individual),2022-08-13,tablets|printers|headphones|chargers,3691.18,0.772,UPI,0.0,0,0.8156,excellent,0.1141,0.622,0.1245,True
CUS000658,Star Mobile Point,small_business,Goregaon,Mumbai,Maharashtra,Real Estate,2022-11-05,webcams|power_banks|smartwatches,18501.72,2.161,credit,118000.0,30,0.627,normal,0.1602,0.526,0.1127,False
CUS000659,Kirti Impex,small_business,Chembur,Mumbai,Maharashtra,Media,2023-02-24,feature_phones|headphones,10276.65,3.777,credit,47000.0,30,0.7331,excellent,0.0887,0.515,0.3964,False
CUS000660,National Systems,small_business,Andheri West,Mumbai,Maharashtra,Finance,2024-08-22,mice,17051.24,1.016,credit,45000.0,45,0.4766,normal,0.0969,0.312,0.1074,False
CUS000661,Dev Yadav,retail,Surat,Surat,Gujarat,N/A (individual),2025-08-03,chargers|monitors|ups_devices|printers,5026.74,0.05,UPI,0.0,0,0.4981,normal,0.0303,0.49,0.314,True
CUS000662,Anil Banerjee,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2023-05-31,mice|accessories,1400.03,0.079,debit_card,0.0,0,0.7638,excellent,0.0448,0.368,0.1998,False
CUS000663,Ritesh Ansari,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2023-10-01,smartwatches|printers,1095.29,0.272,cash,0.0,0,0.5464,normal,0.0187,0.087,0.158,False
CUS000664,Vihaan Joshi,retail,Pune,Pune,Maharashtra,N/A (individual),2024-09-21,earbuds,1545.97,0.37,UPI,0.0,0,0.6589,normal,0.25,0.691,0.0127,False
CUS000665,Arjun Verma,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2023-12-12,mice|tablets|smartphones,1858.48,0.835,credit_card,0.0,0,0.5597,normal,0.1684,0.461,0.0742,False
CUS000666,Dev Shaikh,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2023-09-25,smartwatches|tablets|keyboards,3366.28,0.88,debit_card,0.0,0,0.8152,normal,0.1368,0.527,0.1549,False
CUS000667,Elite Digital World,small_business,Malad,Mumbai,Maharashtra,Education,2023-11-16,power_banks|mice|storage_devices,11012.94,0.444,bank_transfer,20000.0,15,0.758,normal,0.25,0.877,0.1361,False
CUS000668,Ritesh Bhatia,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2025-12-19,cables|smartwatches|headphones,1221.33,0.391,UPI,0.0,0,0.5342,normal,0.25,0.337,0.0502,False
CUS000669,Pankaj Nair,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2023-06-26,mice|cables|smartphones|ups_devices,1524.44,0.11,UPI,0.0,0,0.4922,normal,0.2171,0.285,0.0707,False
CUS000670,Vinod Sharma,retail,Khar,Mumbai,Maharashtra,N/A (individual),2024-12-08,printers|keyboards,3207.42,0.506,UPI,0.0,0,0.5091,normal,0.1911,0.581,0.1427,False
CUS000671,Priya Vora,retail,Surat,Surat,Gujarat,N/A (individual),2024-08-26,ups_devices|feature_phones|printers,1779.76,0.475,cash,0.0,0,0.8984,excellent,0.0418,0.641,0.182,True
CUS000672,Royal Mobile Point,small_business,Kandivali,Mumbai,Maharashtra,Retail Trade,2023-04-30,mice|laptops,3000.0,0.348,UPI,76000.0,30,0.7591,normal,0.0679,0.102,0.3324,False
CUS000673,Metro Infotech,small_business,Borivali,Mumbai,Maharashtra,Healthcare,2023-09-29,mice|earbuds|laptops|tablets,7761.0,0.602,UPI,69000.0,30,0.298,normal,0.1596,0.499,0.2023,False
CUS000674,Suresh Nair,retail,Indore,Indore,Madhya Pradesh,N/A (individual),2024-03-02,monitors,2436.39,0.265,UPI,0.0,0,0.3908,normal,0.0809,0.471,0.2358,True
CUS000675,City Systems,small_business,Malad,Mumbai,Maharashtra,IT Services,2025-05-11,storage_devices|feature_phones,9493.23,0.504,credit,29000.0,30,0.306,normal,0.25,0.57,0.4265,False
CUS000676,Anjali Vora,retail,Pune,Pune,Maharashtra,N/A (individual),2024-02-11,keyboards,2094.22,0.183,cash,0.0,0,0.6828,normal,0.1452,0.121,0.2274,False
CUS000677,Star Systems,small_business,Indore,Indore,Madhya Pradesh,Real Estate,2024-04-15,tablets,9549.87,1.034,bank_transfer,47000.0,15,0.7787,normal,0.0409,0.399,0.0861,True
CUS000678,Reyansh Bose,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2023-04-10,keyboards|earbuds|tablets,2656.45,0.997,UPI,0.0,0,0.9,normal,0.1768,0.363,0.2437,False
CUS000679,Nisha Bose,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2024-03-05,printers,2114.98,0.263,UPI,0.0,0,0.4923,normal,0.089,0.677,0.1052,False
CUS000680,Meera Banerjee,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2025-06-16,cables|power_banks|mice|headphones,9348.04,0.373,credit_card,0.0,0,0.88,normal,0.0261,0.517,0.1912,False
CUS000681,Pankaj Pandey,retail,Khar,Mumbai,Maharashtra,N/A (individual),2025-07-06,power_banks,2707.68,0.105,UPI,0.0,0,0.8931,normal,0.0427,0.259,0.1412,False
CUS000682,Suraj Enterprises LLP,corporate,Dombivli,Mumbai,Maharashtra,Education,2025-02-12,power_banks|headphones|earbuds|printers,46305.21,0.14,bank_transfer,419000.0,30,0.3395,late,0.25,0.613,0.0652,False
CUS000683,Reyansh Vora,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2026-04-11,tablets,4873.76,0.541,credit_card,0.0,0,0.4934,normal,0.0284,0.073,0.034,False
CUS000684,City Gadget Hub,small_business,Dombivli,Mumbai,Maharashtra,Real Estate,2022-12-02,webcams,19338.83,1.044,bank_transfer,91000.0,45,0.3921,normal,0.1345,0.093,0.0985,False
CUS000685,National Digital World,small_business,Nagpur,Nagpur,Maharashtra,Healthcare,2022-12-08,speakers|keyboards,10125.85,2.392,bank_transfer,331000.0,30,0.7433,normal,0.0255,0.319,0.104,False
CUS000686,Prakash Gupta,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2024-04-05,storage_devices|printers|monitors,1108.79,0.237,UPI,0.0,0,0.2789,normal,0.2134,0.37,0.0403,False
CUS000687,Ananya Vora,retail,Delhi,Delhi,Delhi,N/A (individual),2023-09-27,chargers|keyboards|power_banks,2038.32,0.726,UPI,0.0,0,0.2227,normal,0.0768,0.603,0.1374,True
CUS000688,Elite Impex,small_business,Ahmedabad,Ahmedabad,Gujarat,Media,2026-01-31,smartwatches|chargers|printers|keyboards,18506.52,1.064,UPI,56000.0,30,0.4507,normal,0.1445,0.885,0.2147,True
CUS000689,Om Bose,retail,Nashik,Nashik,Maharashtra,N/A (individual),2024-04-06,routers|webcams|speakers,1335.2,1.072,UPI,0.0,0,0.2887,late,0.1385,0.388,0.0975,False
CUS000690,Saanvi Singh,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2024-04-21,webcams|cables,2041.55,0.318,cash,0.0,0,0.7838,normal,0.25,0.467,0.0594,False
CUS000691,Ritesh Pandey,retail,Nagpur,Nagpur,Maharashtra,N/A (individual),2023-06-22,televisions,857.95,0.393,credit_card,0.0,0,0.462,normal,0.25,0.208,0.1791,False
CUS000692,Om Digital World,small_business,Malad,Mumbai,Maharashtra,Hospitality,2025-07-18,headphones,7702.8,0.638,bank_transfer,20000.0,30,0.2635,normal,0.0373,0.535,0.0536,False
CUS000693,Sneha Banerjee,retail,Andheri East,Mumbai,Maharashtra,N/A (individual),2024-12-15,chargers|speakers|power_banks|laptops,3241.61,0.394,cash,0.0,0,0.7679,normal,0.1227,0.389,0.0809,False
CUS000694,Vihaan Mukherjee,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2024-01-26,webcams|laptops|headphones|power_banks,1986.39,0.522,debit_card,0.0,0,0.1018,late,0.2268,0.338,0.1651,False
CUS000695,Diya Khan,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2025-12-03,power_banks|tablets|laptops|accessories,1454.56,0.276,debit_card,0.0,0,0.762,excellent,0.1369,0.364,0.1867,False
CUS000696,Amit Pandey,retail,Kandivali,Mumbai,Maharashtra,N/A (individual),2025-01-23,power_banks|tablets,1482.42,0.716,UPI,0.0,0,0.4635,normal,0.0367,0.166,0.0523,False
CUS000697,Aadhya Khanna,retail,Indore,Indore,Madhya Pradesh,N/A (individual),2025-09-21,speakers|earbuds,1606.84,1.208,UPI,0.0,0,0.8076,normal,0.2105,0.514,0.0392,True
CUS000698,Krishna Verma,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2024-02-08,power_banks|ups_devices|speakers|laptops,2549.57,0.343,UPI,0.0,0,0.2598,normal,0.0927,0.225,0.08,False
CUS000699,Skyline Trading Co.,small_business,Chembur,Mumbai,Maharashtra,Finance,2023-10-06,televisions|speakers|smartphones|feature_phones,10615.93,1.505,credit,32000.0,15,0.7329,normal,0.1371,0.369,0.0246,False
CUS000700,Nisha Shaikh,retail,Thane West,Mumbai,Maharashtra,N/A (individual),2024-02-16,accessories|earbuds,2179.33,0.157,cash,0.0,0,0.3022,normal,0.2453,0.541,0.1826,False
CUS000701,Sagar Distributors LLP,corporate,Delhi,Delhi,Delhi,Logistics,2024-12-21,speakers|earbuds|smartphones|televisions,70502.92,0.151,credit,176000.0,30,0.4789,late,0.0933,0.585,0.0929,True
CUS000702,Ritesh Rao,retail,Nagpur,Nagpur,Maharashtra,N/A (individual),2026-02-12,tablets|webcams,1844.63,0.601,UPI,0.0,0,0.8511,normal,0.0724,0.28,0.2008,False
CUS000703,Elite Distributors Pvt. Ltd.,corporate,Bandra East,Mumbai,Maharashtra,Manufacturing,2025-09-18,printers|keyboards|power_banks|laptops,53467.56,0.622,credit,270000.0,60,0.6655,normal,0.085,0.505,0.0537,False
CUS000704,Ashok Fernandes,retail,Powai,Mumbai,Maharashtra,N/A (individual),2026-04-20,speakers,1140.28,0.368,cash,0.0,0,0.9755,excellent,0.1242,0.214,0.2417,False
CUS000705,Suresh Mishra,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2026-04-16,webcams,2277.33,0.305,debit_card,0.0,0,0.1012,late,0.1222,0.56,0.1031,False
CUS000706,Vikram Jain,retail,Powai,Mumbai,Maharashtra,N/A (individual),2025-12-31,power_banks|keyboards,823.89,0.05,UPI,0.0,0,0.5458,normal,0.0602,0.253,0.1104,False
CUS000707,Anika Nair,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2022-11-29,power_banks|smartwatches,1502.17,0.05,UPI,0.0,0,0.7762,normal,0.064,0.13,0.1367,False
CUS000708,Rahul Mishra,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2022-10-03,monitors|cables|routers|laptops,1688.03,0.239,credit_card,0.0,0,0.0252,late,0.0336,0.534,0.1357,False
CUS000709,Sai Infotech,small_business,Vile Parle,Mumbai,Maharashtra,Healthcare,2025-06-26,ups_devices|smartphones|headphones,6921.97,0.16,bank_transfer,31000.0,45,0.0971,late,0.2179,0.564,0.1473,False
CUS000710,Anjali Desai,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2026-02-23,routers|keyboards,2417.05,0.306,UPI,0.0,0,0.6377,normal,0.0368,0.432,0.2173,False
CUS000711,Anil Mukherjee,retail,Vile Parle,Mumbai,Maharashtra,N/A (individual),2025-06-08,feature_phones|smartphones,5067.71,0.24,UPI,0.0,0,0.5703,normal,0.25,0.457,0.1709,False
CUS000712,Isha Solanki,retail,Nashik,Nashik,Maharashtra,N/A (individual),2026-06-13,tablets|storage_devices|ups_devices,2520.69,0.122,UPI,0.0,0,0.6224,normal,0.0804,0.62,0.2962,False
CUS000713,Suresh Agarwal,retail,Surat,Surat,Gujarat,N/A (individual),2024-04-23,keyboards|earbuds,2958.22,0.05,UPI,0.0,0,0.3065,normal,0.25,0.562,0.1493,True
CUS000714,Reyansh Pillai,retail,Nagpur,Nagpur,Maharashtra,N/A (individual),2026-01-19,tablets|cables,873.78,0.529,UPI,0.0,0,0.3261,normal,0.25,0.163,0.1341,False
CUS000715,Kavita Mishra,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2023-10-16,smartphones|power_banks,3884.93,0.259,cash,0.0,0,0.3892,normal,0.25,0.096,0.1143,False
CUS000716,Varun Reddy,retail,Surat,Surat,Gujarat,N/A (individual),2024-02-17,televisions|accessories|laptops|smartphones,2116.13,0.071,UPI,0.0,0,0.681,normal,0.1987,0.402,0.081,True
CUS000717,Reyansh Bhatia,retail,Nagpur,Nagpur,Maharashtra,N/A (individual),2025-10-17,smartwatches|monitors|mice,3067.9,0.181,cash,0.0,0,0.691,normal,0.1296,0.26,0.0294,False
CUS000718,Diya Mehta,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2025-04-10,printers|earbuds|cables,2022.03,0.209,cash,0.0,0,0.7916,normal,0.0854,0.625,0.0954,False
CUS000719,Prime Gadget Hub,small_business,Jogeshwari,Mumbai,Maharashtra,IT Services,2022-07-07,webcams|cables|routers|chargers,14067.66,0.1,credit,21000.0,0,0.08,late,0.2454,0.615,0.0762,False
CUS000720,Diya Rathod,retail,Surat,Surat,Gujarat,N/A (individual),2024-11-07,televisions|accessories|routers|power_banks,1071.83,0.05,UPI,0.0,0,0.7236,normal,0.0946,0.191,0.2232,True
CUS000721,Aarav Kumar,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2024-06-15,ups_devices|smartphones|mice|printers,1058.32,1.406,UPI,0.0,0,0.3485,normal,0.2145,0.453,0.0568,False
CUS000722,Elite Impex,small_business,Goregaon,Mumbai,Maharashtra,Hospitality,2026-04-07,accessories|earbuds,12466.57,0.182,bank_transfer,24000.0,30,0.6886,normal,0.25,0.653,0.1383,False
CUS000723,Horizon Communications,small_business,Indore,Indore,Madhya Pradesh,Manufacturing,2023-06-22,printers,9247.68,0.1,UPI,47000.0,15,0.0797,late,0.25,0.23,0.0667,True
CUS000724,Aditya Tiwari,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2025-11-07,earbuds|headphones|routers|smartwatches,2041.0,0.05,UPI,0.0,0,0.755,normal,0.0804,0.384,0.1486,False
CUS000725,Rajesh Mishra,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2022-09-06,feature_phones|smartphones|speakers,1885.2,0.07,UPI,0.0,0,0.7166,normal,0.1842,0.521,0.0584,False
CUS000726,Ira Kumar,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2025-02-28,cables|power_banks|tablets,3721.17,0.556,credit_card,0.0,0,0.7224,normal,0.1786,0.182,0.3004,False
CUS000727,Ishaan Yadav,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2026-01-30,routers,625.7,0.058,cash,0.0,0,0.8608,normal,0.074,0.181,0.2865,False
CUS000728,Ananya Tiwari,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2022-12-25,feature_phones|keyboards|televisions|laptops,1979.25,0.16,cash,0.0,0,0.5205,normal,0.25,0.752,0.1574,False
CUS000729,Sagar Retail Corp.,corporate,Bandra West,Mumbai,Maharashtra,IT Services,2023-09-18,chargers|power_banks,25000.0,0.42,credit,150000.0,30,0.1944,late,0.1349,0.664,0.2713,False
CUS000730,Saanvi Deshmukh,retail,Bandra East,Mumbai,Maharashtra,N/A (individual),2026-05-17,accessories|monitors|headphones|storage_devices,2516.42,0.05,UPI,0.0,0,0.3729,late,0.0312,0.496,0.2833,False
CUS000731,Sunil Yadav,retail,Pune,Pune,Maharashtra,N/A (individual),2024-12-31,webcams|mice,2928.52,0.079,UPI,0.0,0,0.6335,normal,0.2293,0.247,0.3064,False
CUS000732,Rohan Kulkarni,retail,Indore,Indore,Madhya Pradesh,N/A (individual),2022-12-24,printers,2307.67,0.646,cash,0.0,0,0.4639,normal,0.1227,0.469,0.128,True
CUS000733,Vikram Desai,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2026-01-18,earbuds|mice,1734.47,0.05,cash,0.0,0,0.4949,normal,0.029,0.256,0.1322,False
CUS000734,Mumbai Communications Pvt. Ltd.,corporate,Khar,Mumbai,Maharashtra,Logistics,2026-01-02,chargers|tablets,44960.91,0.369,UPI,273000.0,60,0.4886,normal,0.0575,0.551,0.2666,False
CUS000735,Isha Shah,retail,Malad,Mumbai,Maharashtra,N/A (individual),2024-02-16,accessories,1449.54,0.371,cash,0.0,0,0.4962,normal,0.25,0.311,0.1682,False
CUS000736,Sanjay Chopra,retail,Khar,Mumbai,Maharashtra,N/A (individual),2024-09-23,printers|cables,2952.07,0.828,UPI,0.0,0,0.7845,normal,0.0919,0.192,0.2503,False
CUS000737,Sagar Traders,small_business,Vashi,Mumbai,Maharashtra,Healthcare,2024-12-31,headphones,39918.9,0.712,credit,24000.0,0,0.4986,normal,0.25,0.035,0.0958,False
CUS000738,Aryan Shaikh,retail,Nagpur,Nagpur,Maharashtra,N/A (individual),2023-06-22,smartphones|speakers|mice,1893.99,0.103,UPI,0.0,0,0.2453,late,0.0288,0.538,0.1177,False
CUS000739,Prime Mobile Point,small_business,Bandra East,Mumbai,Maharashtra,Finance,2022-07-27,keyboards|cables|smartphones|speakers,8537.27,0.602,bank_transfer,26000.0,0,0.2766,late,0.25,0.744,0.0661,False
CUS000740,Om Gadget Hub,small_business,Vile Parle,Mumbai,Maharashtra,Healthcare,2023-08-04,tablets|earbuds,7218.25,0.148,bank_transfer,55000.0,30,0.5954,normal,0.085,0.204,0.1041,False
CUS000741,Aadhya Ansari,retail,Kurla,Mumbai,Maharashtra,N/A (individual),2024-10-25,feature_phones|keyboards|power_banks|printers,1385.16,0.812,debit_card,0.0,0,0.8882,normal,0.0767,0.669,0.0488,False
CUS000742,Nisha Bhatia,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2023-12-30,tablets,1070.81,0.832,credit_card,0.0,0,0.5439,normal,0.1727,0.693,0.1769,False
CUS000743,Aditya Rathod,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2024-09-22,headphones|chargers|printers|storage_devices,3253.29,0.309,UPI,0.0,0,0.5492,normal,0.0435,0.439,0.0316,False
CUS000744,Vihaan Bhatia,retail,Nashik,Nashik,Maharashtra,N/A (individual),2024-03-19,tablets|monitors|televisions|routers,1436.54,0.601,cash,0.0,0,0.9057,excellent,0.1678,0.613,0.1115,False
CUS000745,Manoj Gupta,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2025-02-13,speakers|laptops|power_banks|webcams,3439.58,0.403,debit_card,0.0,0,0.7547,normal,0.2316,0.322,0.1523,False
CUS000746,Sunita Yadav,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2023-02-05,power_banks|chargers|smartphones|speakers,1622.22,0.205,UPI,0.0,0,0.5994,normal,0.1083,0.238,0.2097,False
CUS000747,Riya Rao,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2024-10-15,chargers|smartphones|power_banks,1091.29,0.05,UPI,0.0,0,0.5244,normal,0.1178,0.165,0.2196,True
CUS000748,Diya Reddy,retail,Pune,Pune,Maharashtra,N/A (individual),2023-04-29,keyboards,1023.99,0.05,debit_card,0.0,0,0.3199,late,0.0828,0.484,0.227,False
CUS000749,Saanvi Malhotra,retail,Nagpur,Nagpur,Maharashtra,N/A (individual),2023-01-04,televisions,3798.85,0.051,cash,0.0,0,0.2217,normal,0.1529,0.305,0.3678,False
